文番号,文字数,単語数,平均単語長,感情スコア
609,16,10,1.5,0.15428549896981014
610,30,20,1.5,0.9922941627186342
611,36,24,1.4166666666666667,0.905050870466418
612,62,44,1.4090909090909092,0.00020163411572293732
613,28,20,1.35,0.3785340793351589
614,93,61,1.5081967213114753,0.9987807263175124
615,41,32,1.25,0.14292829719994293
616,137,91,1.4945054945054945,0.18024545306708206
617,137,93,1.4623655913978495,1.0148859943659438e-05
618,140,94,1.4680851063829787,0.7860748830553901
619,28,17,1.5294117647058822,0.4730914643328261
620,33,24,1.375,0.12292050916228392
621,9,6,1.3333333333333333,0.5783562079925292
622,68,46,1.4782608695652173,0.9994655994837693
623,18,11,1.5454545454545454,0.6891792595424653
624,9,6,1.5,0.14107322118793164
625,69,45,1.5333333333333334,0.5010792320463814
626,48,38,1.263157894736842,0.4169226892704364
627,27,17,1.5294117647058822,0.013236362005209834
628,13,10,1.2,0.020846986491207198
629,22,12,1.75,0.5067363655827033
630,33,24,1.375,0.4595496460702446
631,58,43,1.3488372093023255,0.8740268724896393
632,83,53,1.5660377358490567,0.991151513136565
633,89,56,1.5535714285714286,0.002415408055051249
634,72,50,1.44,0.004663758054062828
635,9,6,1.3333333333333333,0.037621863151659496
636,31,16,1.9375,0.8379562894106133
637,18,14,1.2857142857142858,0.9768755921216024
638,127,80,1.5625,0.9948091483639796
639,59,36,1.6388888888888888,0.0036071199820589817
640,25,14,1.7857142857142858,0.8269688203450707
641,60,38,1.5789473684210527,0.0021732792041636584
642,50,33,1.4545454545454546,0.016967095686076794
643,33,23,1.434782608695652,0.2419789687387649
644,49,35,1.4,0.4230622883961802
645,97,69,1.3768115942028984,0.00015572088336412993
646,45,32,1.34375,0.3555689613903841
647,72,55,1.309090909090909,0.014950526414843957
648,38,29,1.3103448275862069,0.5171710001806102
649,103,73,1.4109589041095891,0.002054587847479361
650,78,49,1.5510204081632653,0.949461125664058
651,44,26,1.6923076923076923,0.18575875772158434
652,49,38,1.2894736842105263,0.8248774448493559
653,64,42,1.4761904761904763,0.38589505826336723
654,70,52,1.3461538461538463,0.00030353476713851357
655,209,124,1.6693548387096775,8.142291262691614e-05
656,41,27,1.5185185185185186,0.6637730433840183
657,60,41,1.4634146341463414,0.008456433625204651
658,18,12,1.5,0.850607532721416
659,82,50,1.64,0.9999939918821216
660,78,53,1.4339622641509433,0.9496817925831766
661,108,74,1.4594594594594594,0.9922464604867103
662,61,41,1.4390243902439024,0.0008214511358392018
663,58,36,1.6111111111111112,0.010956841748700485
664,36,27,1.3333333333333333,0.28916647306249643
665,65,50,1.3,0.004497835075560563
666,83,60,1.3833333333333333,0.003063528983947128
667,32,23,1.391304347826087,0.016038962007903446
668,27,21,1.2857142857142858,0.5744016679087506
669,49,35,1.3428571428571427,0.010644540638448552
670,31,23,1.3478260869565217,0.1166204042641873
671,45,36,1.25,0.6322033354690981
672,43,29,1.4827586206896552,0.00143516554099965
673,23,14,1.5,0.09793105336486274
674,101,64,1.578125,0.0026406766477830024
675,63,41,1.5365853658536586,0.28458037056649055
676,48,33,1.4545454545454546,0.016067550134495123
677,28,18,1.5555555555555556,0.5369832950121715
678,55,38,1.4473684210526316,0.015487644593134231
679,49,34,1.3823529411764706,0.022034552432661836
680,60,44,1.3636363636363635,0.4335515565215857
681,40,34,1.1764705882352942,0.03739543975681481
682,44,32,1.34375,0.2475403497950821
683,91,61,1.4918032786885247,0.30309996764740754
684,47,31,1.4838709677419355,0.6645806990594861
685,23,17,1.3529411764705883,0.9575151873662383
686,98,64,1.53125,0.006049202574162749
687,131,88,1.4659090909090908,6.591984813342222e-06
688,62,35,1.7428571428571429,0.9740285612912042
689,66,35,1.8857142857142857,0.006194176522666961
690,51,29,1.7586206896551724,0.9992478499302717
691,19,8,2.375,0.5601892106349745
692,52,38,1.368421052631579,0.13901762776101367
693,31,21,1.4761904761904763,0.34787398441073814
694,75,47,1.5957446808510638,0.34888568552541044
695,39,23,1.608695652173913,0.9297033094562878
696,65,48,1.3541666666666667,0.8019358325477032
697,34,22,1.5454545454545454,0.9970128700263767
698,57,42,1.3095238095238095,0.8770855659202386
699,34,26,1.3076923076923077,0.27688087469163447
700,47,37,1.2702702702702702,0.8263006070861144
701,38,24,1.5833333333333333,0.6933531314543123
702,57,45,1.2666666666666666,0.976374345856963
703,70,46,1.5217391304347827,0.0025652514520110303
704,45,32,1.40625,0.9961855031374621
705,50,33,1.5151515151515151,0.3062938600101248
706,18,12,1.5,0.06878969433945525
707,44,31,1.4193548387096775,0.1273013599749533
708,37,28,1.3214285714285714,0.018706039661308238
709,37,27,1.3703703703703705,0.6047211864099327
710,105,72,1.4583333333333333,0.3321226365348373
711,119,84,1.4166666666666667,0.9999551051140049
712,131,79,1.6582278481012658,0.9998205875006619
713,15,12,1.1666666666666667,0.2580437740628515
714,14,7,1.8571428571428572,0.5
715,18,11,1.6363636363636365,0.663404283225601
716,70,45,1.5555555555555556,0.0011891373770003266
717,56,33,1.6666666666666667,0.9842177353818359
718,182,111,1.6396396396396395,0.009364865152846957
719,23,17,1.2941176470588236,0.2826594623577988
720,63,43,1.4651162790697674,0.014974755399636108
721,35,23,1.5217391304347827,0.9315954320196291
722,59,38,1.5263157894736843,0.8964972453961765
723,47,27,1.7407407407407407,0.14477999126730534
724,57,39,1.4615384615384615,0.0780747155184961
725,34,24,1.4166666666666667,0.369037410565927
726,23,19,1.2105263157894737,0.35452364700877237
727,37,21,1.7619047619047619,0.7144965499418389
728,83,52,1.5961538461538463,0.6740784975101936
729,81,51,1.588235294117647,0.9974058762876313
730,35,21,1.6666666666666667,0.401349863628342
731,30,22,1.3636363636363635,0.5382660756009401
732,105,81,1.271604938271605,0.8818018717244317
733,83,61,1.360655737704918,0.00171787032248083
734,20,15,1.3333333333333333,0.2669399643204349
735,16,13,1.2307692307692308,0.5516108332834773
736,16,13,1.2307692307692308,0.015271626774385316
737,118,92,1.2826086956521738,0.6391784860996695
738,38,27,1.4074074074074074,0.0013284242727686912
739,25,18,1.3888888888888888,0.775983567064255
740,49,36,1.3611111111111112,0.21596572193156616
741,33,19,1.631578947368421,0.005571401524424258
742,96,67,1.4328358208955223,0.9588969146349041
743,10,8,1.25,0.6908612663703881
744,40,25,1.6,0.026662736574558088
745,71,55,1.290909090909091,0.028721660622127998
746,27,20,1.35,0.21720091309472256
747,34,27,1.2592592592592593,0.27661892285864387
748,20,11,1.8181818181818181,0.6177460726027211
749,119,79,1.5063291139240507,0.9703573435565768
750,22,17,1.2941176470588236,0.10578010705813745
751,38,25,1.52,0.8732275196512128
752,59,39,1.5128205128205128,0.0013171808326870593
753,77,59,1.305084745762712,0.9690808829992593
754,58,41,1.4146341463414633,0.30643332321991834
755,87,56,1.5535714285714286,0.985939054970787
756,28,21,1.3333333333333333,0.0988162998137384
757,21,12,1.75,0.5157402440062151
758,42,30,1.4,0.906981404617477
759,35,22,1.5909090909090908,0.8222464357990835
760,50,35,1.3714285714285714,0.7546563714144708
761,29,19,1.4210526315789473,0.15937205488777995
762,90,67,1.3432835820895523,0.14812144568093677
763,56,42,1.3333333333333333,0.4266200680962894
764,46,34,1.3529411764705883,0.5197452638441244
765,54,40,1.3,0.12002308520352645
766,57,40,1.425,0.8637256218571234
767,43,28,1.5357142857142858,0.20262673327374947
768,55,34,1.6176470588235294,0.5902706886403133
769,87,61,1.3934426229508197,0.0025495535644186607
770,94,67,1.4029850746268657,0.2295398764981209
771,23,15,1.5333333333333334,0.8476421449822628
772,28,21,1.2380952380952381,0.8619292025564909
773,63,44,1.4318181818181819,0.7915809770343524
774,22,14,1.4285714285714286,0.6216403707720457
775,31,19,1.631578947368421,0.9064100497796546
776,69,37,1.864864864864865,0.12013349155659858
777,79,54,1.462962962962963,0.5942104077650151
778,31,22,1.4090909090909092,0.06961502001481867
779,88,57,1.543859649122807,0.0678617856447512
780,42,26,1.6153846153846154,0.9317117640626299
781,103,69,1.463768115942029,0.03341114725527006
782,47,35,1.3428571428571427,0.360788023860113
783,62,40,1.55,0.08992791049831228
784,112,76,1.4473684210526316,0.38369067460934014
785,81,53,1.528301886792453,0.016499350615804986
786,41,27,1.4444444444444444,0.9427690926734921
787,64,46,1.391304347826087,0.19155232687916368
788,53,40,1.325,0.062108193856871496
789,83,56,1.4821428571428572,0.1626986314131722
790,126,86,1.441860465116279,0.20054704697786963
791,41,30,1.3666666666666667,0.2113381161035891
792,11,6,1.5,0.08576034603779692
793,43,32,1.34375,0.37185355973503387
794,25,19,1.3157894736842106,0.1576174035801442
795,28,18,1.5555555555555556,0.8598464365596701
796,55,40,1.375,0.05052733729391945
797,38,26,1.4615384615384615,0.13895265618155317
798,119,77,1.5194805194805194,0.012891514696909856
799,58,37,1.5405405405405406,0.22280643725233007
800,21,14,1.5,0.034937648541364275
801,168,115,1.4608695652173913,0.07699338120618227
802,75,54,1.3888888888888888,0.8261816315161455
803,39,29,1.3448275862068966,0.0302643212943301
804,42,27,1.5555555555555556,0.0732683636200353
805,13,11,1.1818181818181819,0.3781910726264419
806,23,19,1.2105263157894737,0.9797324187236213
807,42,28,1.4642857142857142,0.022101044788189417
808,52,44,1.1818181818181819,0.0005730487773796256
809,5,3,1.3333333333333333,0.8967406433425469
810,52,32,1.59375,7.080796408420742e-05
811,69,47,1.425531914893617,0.010247579931160322
812,41,31,1.2903225806451613,0.0014174799642862057
813,26,17,1.5294117647058822,0.444619357139337
814,41,28,1.4642857142857142,0.27755234944122664
815,70,48,1.4166666666666667,0.0024256064350859363
816,90,67,1.3432835820895523,0.543825245474082
817,45,28,1.6071428571428572,0.004200503592124871
818,57,46,1.2391304347826086,0.9821522584901332
819,35,25,1.4,0.35965178141279075
820,44,29,1.5172413793103448,0.11737676414122655
821,35,27,1.2962962962962963,0.009417291904215697
822,44,37,1.1891891891891893,0.23476625931277362
823,35,25,1.4,0.010339570375856755
824,21,15,1.4,0.19737488732613484
825,64,46,1.391304347826087,0.25777859632170097
826,86,57,1.4912280701754386,0.04517640967484671
827,45,28,1.6071428571428572,0.12524982146218167
828,29,20,1.45,0.5561608897193866
829,80,57,1.4035087719298245,0.9349658176571011
830,52,33,1.5757575757575757,0.959366452889729
831,43,32,1.28125,0.41640757269004236
832,41,34,1.2058823529411764,0.09760932266185163
833,37,26,1.4230769230769231,0.1899656371471068
834,13,8,1.625,0.22000430050363062
835,41,30,1.3666666666666667,0.24806563614403754
836,36,29,1.2413793103448276,0.08572728572975008
837,32,20,1.6,0.08719720668778586
838,34,21,1.619047619047619,0.00992651906080877
839,10,7,1.1428571428571428,0.6812388904292745
840,41,32,1.28125,0.7607277185727097
841,32,22,1.4545454545454546,0.5769018495064343
842,51,35,1.457142857142857,0.6791720169440201
843,95,73,1.3013698630136987,0.0008335606690855757
844,43,31,1.3870967741935485,0.04405305924627334
845,77,54,1.4259259259259258,0.0017123040567021963
846,29,22,1.3181818181818181,0.4902958001350375
847,52,37,1.3513513513513513,0.02532212489796204
848,30,21,1.380952380952381,0.9786335988358826
849,39,31,1.2580645161290323,0.32694500357438416
850,18,10,1.7,0.3983120917453137
851,28,19,1.4736842105263157,0.5673745275111423
852,53,33,1.606060606060606,0.02608263746900652
853,19,13,1.4615384615384615,0.02440855395887065
854,196,132,1.4848484848484849,0.6170679178001125
855,32,27,1.1851851851851851,0.03856823409037957
856,46,29,1.5517241379310345,0.9051443317508127
857,109,79,1.379746835443038,1.88462337329387e-05
858,9,7,1.2857142857142858,0.5883805509198374
859,27,22,1.2272727272727273,0.047407650387790046
860,28,18,1.5555555555555556,0.037967087492041474
861,22,17,1.2352941176470589,0.012030160763706998
862,35,27,1.2962962962962963,0.029519387656183116
863,66,41,1.6097560975609757,0.9219282551017756
864,114,75,1.52,0.014617133594788445
865,28,17,1.588235294117647,0.35801643355963675
866,32,17,1.8823529411764706,0.3559437783757602
867,75,47,1.5957446808510638,0.2282630130953387
868,24,16,1.5,0.34546071823456115
869,98,73,1.3424657534246576,0.8604631308299466
870,100,69,1.4492753623188406,0.0008704805736818866
871,16,8,1.875,0.3508009874402408
872,22,13,1.6923076923076923,0.2731222482119787
873,57,37,1.5405405405405406,0.16250995802494628
874,19,15,1.2666666666666666,0.17155777602139755
875,17,10,1.7,0.14305517221987962
876,44,33,1.2727272727272727,0.6634010888795526
877,92,64,1.4375,0.004213235863296805
878,53,36,1.4722222222222223,0.11500002383915564
879,19,16,1.0625,0.5540737789031981
880,50,36,1.3888888888888888,0.18391298516806276
881,63,44,1.4318181818181819,0.10767781782111752
882,15,12,1.1666666666666667,0.7276878598293244
883,77,53,1.4528301886792452,0.544459511090313
884,69,54,1.2407407407407407,0.36469293625916477
885,39,27,1.4444444444444444,0.20896431954694195
886,11,6,1.6666666666666667,0.5365894286184159
887,31,26,1.1923076923076923,0.8921109304047059
888,60,41,1.4634146341463414,0.13785232939203673
889,23,16,1.3125,0.3332254596428744
890,20,12,1.6666666666666667,0.19735265216027698
891,15,9,1.6666666666666667,0.3225075076413747
892,28,25,1.12,0.034012455052847
893,13,9,1.3333333333333333,0.24190841847176525
894,94,70,1.3428571428571427,0.18358509820064117
895,20,10,2.0,0.383706698652829
896,33,26,1.2692307692307692,0.3105184061696039
897,56,37,1.4594594594594594,0.4708938589804996
898,72,52,1.3846153846153846,0.011420350877388352
899,53,35,1.5142857142857142,0.39364775646754224
900,39,26,1.5,0.9964332422383225
901,144,103,1.3980582524271845,0.020675295159812812
902,94,66,1.4242424242424243,0.00033611224892793334
903,39,25,1.56,0.78203366818781
904,38,27,1.4074074074074074,0.1201465805094899
905,26,18,1.4444444444444444,0.04229384350586496
906,66,41,1.6097560975609757,0.13524361834010246
907,64,44,1.4545454545454546,0.19063882612587313
908,42,26,1.5384615384615385,0.15327271906936135
909,52,34,1.5294117647058822,0.03159044266031863
910,86,62,1.3870967741935485,0.006696353786418863
911,78,53,1.471698113207547,0.0006694544162458849
912,28,17,1.6470588235294117,0.7873077395797708
913,47,36,1.3055555555555556,0.05217900348914373
914,28,21,1.2380952380952381,0.20053855169791202
915,25,15,1.6666666666666667,0.05486967909585283
916,34,25,1.36,0.013177658542563031
917,35,22,1.5909090909090908,0.3211958949273721
918,73,47,1.553191489361702,0.09220648040149781
919,64,44,1.4545454545454546,0.1890096692785329
920,24,13,1.8461538461538463,0.21419465925195003
921,41,26,1.5769230769230769,0.030120320150502367
922,128,81,1.5555555555555556,0.002455768780699197
923,108,78,1.3846153846153846,0.29048482457065905
924,57,40,1.4,0.008742751901383183
925,76,50,1.52,0.1335872889739661
926,7,5,1.2,0.5
927,13,7,1.8571428571428572,0.44767845850986676
928,89,57,1.5614035087719298,0.42514174784818914
929,74,47,1.574468085106383,0.858281391539776
930,100,75,1.3333333333333333,0.19039628030560607
931,25,19,1.3157894736842106,0.0925045655650889
932,91,58,1.5689655172413792,0.0031982226333294728
933,36,24,1.5,0.6473951392802805
934,15,9,1.6666666666666667,0.33048773835088696
935,55,37,1.4864864864864864,0.06965494892049062
936,86,62,1.3870967741935485,0.08201638681074508
937,49,32,1.46875,0.0019048665279752797
938,33,23,1.3478260869565217,0.3701520489498449
939,120,82,1.4634146341463414,0.604549166735655
940,28,21,1.3333333333333333,0.008790091452126614
941,23,13,1.7692307692307692,0.10819096452502164
942,87,66,1.3181818181818181,0.07698631665615918
943,14,11,1.2727272727272727,0.493150272468051
944,101,60,1.6833333333333333,0.02688053898567966
945,14,9,1.4444444444444444,0.31938870208267933
946,29,19,1.5263157894736843,0.984958688818944
947,21,12,1.75,0.5157402440062151
948,82,54,1.5185185185185186,0.0008008893648561166
949,24,16,1.5,0.0444583094806702
950,15,13,1.1538461538461537,0.1471931297011132
951,24,17,1.411764705882353,0.11512722781937879
952,15,12,1.1666666666666667,0.0784797472712383
953,23,16,1.3125,0.9418116644340623
954,31,18,1.7222222222222223,0.44402093889930094
955,37,28,1.3214285714285714,0.44375466133693175
956,22,13,1.6923076923076923,0.6583678333896708
957,44,30,1.4666666666666666,0.8236782679662199
958,26,21,1.1904761904761905,0.27555120087076734
959,37,21,1.7619047619047619,0.7450887479649272
960,68,49,1.3877551020408163,0.7055002425512702
961,33,20,1.65,0.39802290540379803
962,28,20,1.4,0.0256611063040042
963,32,23,1.3043478260869565,0.06039998062353735
964,29,19,1.5263157894736843,0.7868503720567323
965,37,24,1.5416666666666667,0.36580492190130776
966,44,27,1.6296296296296295,0.844503405240991
967,32,20,1.6,0.13706653765770482
968,40,25,1.6,0.9959188416556211
