文番号,文字数,単語数,平均単語長,主成分1,主成分2
6278,85,48,1.7708333333333333,0.9231735705759221,1.528406171614516
6279,54,36,1.5,0.21310699573087824,-0.14133890580892572
6280,87,52,1.6730769230769231,1.1384636531976615,0.9839151421471749
6281,80,49,1.6326530612244898,0.9556565767636442,0.7247114376273059
6282,84,54,1.5555555555555556,1.2207844660212979,0.3065089130004471
6283,13,8,1.625,-1.3980340946427194,0.38762391417585523
6284,93,58,1.603448275862069,1.4626157213098883,0.6167210212352134
6285,31,19,1.631578947368421,-0.7692621563583116,0.5039733236383838
6286,53,36,1.4722222222222223,0.21417027181193482,-0.3032238587168235
6287,114,70,1.6285714285714286,2.160981178779359,0.8506373059879223
6288,11,7,1.5714285714285714,-1.4249495632584068,0.07349238674449401
6289,61,35,1.6857142857142855,0.18408414036722526,0.9403440526352306
6290,81,59,1.3728813559322033,1.431462234101128,-0.7376896584109967
6291,38,23,1.6521739130434785,-0.5449848469698758,0.6516924533432176
6292,66,42,1.5714285714285714,0.5487154269943479,0.3166148185493614
6293,57,43,1.3255813953488371,0.5830527764657176,-1.1149624598248058
6294,100,67,1.492537313432836,1.9167827292000974,0.02231943771714857
6295,14,8,1.75,-1.4668090005563,1.10438931606204
6296,30,18,1.6666666666666667,-0.8396424909501803,0.6991975351023983
6297,18,12,1.5,-1.1089211623777082,-0.3023125474387003
6298,9,6,1.5,-1.4394282019048552,-0.34255595784614395
6299,74,40,1.85,0.44564380888052624,1.9299271955819663
6300,59,43,1.372093023255814,0.5872249805670949,-0.8428093399604774
6301,12,8,1.5,-1.3292591887291394,-0.3291414877103294
6302,53,40,1.275,0.4621687525970703,-1.4220956341429043
6303,146,94,1.553191489361702,3.4623770206779785,0.5680011455454699
6304,30,19,1.5789473684210529,-0.7508891403200689,0.20023923339769203
6305,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
6306,27,20,1.35,-0.6186244495465172,-1.1147989763471045
6307,58,33,1.7575757575757576,0.023866308406208202,1.3370675618555383
6308,83,53,1.528301886792453,1.1938225690578883,0.1459295169482389
6309,30,22,1.318181818181818,-0.48629526660742994,-1.2829817440587312
6310,9,5,1.6,-1.536734600513812,0.2264925058347686
6311,43,31,1.3870967741935485,-0.04767284030656356,-0.8309692629355068
6312,13,11,1.181818181818182,-1.0063941348806777,-2.136709047180356
6313,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
6314,42,33,1.2727272727272727,0.06901862381533154,-1.4836913517786943
6315,15,11,1.3636363636363635,-1.0964578686434714,-1.092315181652501
6316,44,28,1.5714285714285714,-0.24075056910675405,0.21936584582741445
6317,25,17,1.4705882352941178,-0.822155890836396,-0.43831320595300693
6318,65,44,1.4772727272727273,0.6513288372507701,-0.22074101978508331
6319,73,53,1.3773584905660377,1.1161199421624126,-0.7490328495822529
6320,63,39,1.6153846153846154,0.380272527728518,0.5523868013176512
6321,47,30,1.5666666666666669,-0.12726506793924158,0.2056024980540898
6322,73,48,1.5208333333333333,0.8778943436921525,0.0613985501296962
6323,112,70,1.6,2.1443142989879544,0.6808750349905893
6324,47,29,1.6206896551724137,-0.192550203179123,0.512244443991574
6325,24,13,1.8461538461538465,-1.212646753927489,1.6950775574565673
6326,73,55,1.309090909090909,1.2189860527050207,-1.1352878434301508
6327,7,5,1.4,-1.4340079126005207,-0.9216712098916259
6328,36,24,1.5,-0.44790708332341495,-0.22182572662381297
6329,79,57,1.3859649122807018,1.3304639187173484,-0.6730841192464365
6330,53,32,1.65625,-0.024638773495929377,0.7403427129193451
6331,66,47,1.4042553191489362,0.8034460784848044,-0.6290715034397362
6332,20,10,2.0,-1.475906895336652,2.554682271741469
6333,12,8,1.5,-1.3292591887291394,-0.3291414877103294
6334,47,30,1.5333333333333334,-0.10404965199666198,0.015357772690105305
6335,58,36,1.6111111111111112,0.2088538914066518,0.5062009058226677
6336,19,11,1.7272727272727273,-1.2765853361690576,0.9964725494032138
6337,9,6,1.5,-1.4394282019048552,-0.34255595784614395
6338,14,10,1.4,-1.1677268315967781,-0.8898088754377121
6339,33,23,1.434782608695652,-0.4849944797433001,-0.605772425278122
6340,14,9,1.4444444444444444,-1.226340870301436,-0.6378349540301061
6341,16,12,1.3333333333333333,-1.0294098904069966,-1.2602315378011104
6342,21,14,1.4285714285714286,-0.9490048293250365,-0.6965653459399939
6343,57,37,1.5135135135135136,0.28620420301351895,-0.05248390807172443
6344,10,7,1.4285714285714286,-1.3437378273755878,-0.7451898323009677
6345,33,18,1.8333333333333333,-0.900870859049799,1.6604642072360525
6346,27,20,1.3,-0.5838013256326481,-1.4001660643930807
6347,227,167,1.3592814371257484,7.097534316808595,-0.14449056396612645
6348,55,38,1.4473684210526316,0.32336612107374385,-0.43500620768504933
6349,39,31,1.2580645161290325,-0.0309383295615955,-1.5807911849778435
6350,4,3,1.0,-1.2655919344652817,-3.2180223843952462
6351,120,88,1.3636363636363635,2.9530786479751017,-0.6110087400217141
6352,58,42,1.380952380952381,0.5351117156974868,-0.7972793519862215
6353,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
6354,110,78,1.4102564102564104,2.461178988245583,-0.3952661428739534
6355,49,28,1.75,-0.27370434944367944,1.2552724262764108
6356,57,40,1.425,0.4308309963398343,-0.5526036429199953
6357,24,18,1.3333333333333333,-0.7171857547509429,-1.2233358091649118
6358,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
6359,88,55,1.6,1.290622344363449,0.5752449863151127
6360,37,28,1.3214285714285714,-0.19461527663505848,-1.2309033668011804
6361,161,112,1.4375,4.315078074202755,-0.011731673104158161
6362,67,42,1.5952380952380951,0.5504158909064556,0.45585158986630875
6363,16,12,1.3333333333333333,-1.0294098904069966,-1.2602315378011104
6364,115,73,1.5753424657534247,2.2993165103544677,0.5552462426106609
6365,66,43,1.5348837209302326,0.6018276949219158,0.10972657956467172
6366,51,33,1.5454545454545454,0.043620446397699665,0.10298553714056152
6367,38,25,1.52,-0.3976103743655585,-0.09929781545189273
6368,33,20,1.65,-0.717865769803175,0.6174896425562203
6369,8,3,2.6666666666666665,-2.3532311161098867,6.307604610888928
6370,36,20,1.7,-0.6978401821037652,0.9128997759159316
6371,10,6,1.6666666666666667,-1.5372223777466596,0.612015350745021
6372,39,26,1.5,-0.33773807014769947,-0.20841125648799844
6373,40,24,1.6666666666666667,-0.49085254755194074,0.7427886272810872
6374,42,22,1.9090909090909092,-0.678446430045497,2.1297105686486537
6375,97,64,1.515625,1.7628738578389045,0.1389885728780905
6376,24,15,1.6,-0.9858895346352341,0.29356485651384134
6377,49,33,1.4848484848484849,0.04926448582384004,-0.24960932706371725
6378,63,39,1.6153846153846154,0.380272527728518,0.5523868013176512
6379,54,38,1.4210526315789471,0.3234111771573191,-0.5885470936910202
6380,37,24,1.5416666666666667,-0.4586434493805465,0.01932786185241238
6381,34,21,1.619047619047619,-0.6503655432041827,0.44586722032909193
6382,30,20,1.5,-0.6682451096748462,-0.2486546668954421
6383,83,58,1.396551724137931,1.4238823677597967,-0.5975851263226546
6384,36,24,1.5,-0.44790708332341495,-0.22182572662381297
6385,22,12,1.8333333333333333,-1.267943706319132,1.6135254332861186
6386,62,33,1.878787878787879,0.012578229553927204,2.042257290264098
6387,9,7,1.2857142857142858,-1.2625260914927685,-1.5638720513464288
6388,43,31,1.3870967741935485,-0.04767284030656356,-0.8309692629355068
6389,95,63,1.507936507936508,1.704002645552256,0.086726645092094
6390,28,19,1.4736842105263157,-0.7141431082435823,-0.40722894708369645
6391,51,33,1.5454545454545454,0.043620446397699665,0.10298553714056152
6392,44,21,2.0952380952380953,-0.7991853036729607,3.1971258289555995
6393,61,41,1.4878048780487805,0.4878815215916621,-0.17907830014671336
6394,39,25,1.56,-0.407185969625561,0.13234353675613322
6395,44,26,1.6923076923076923,-0.38025864276865495,0.9058928756219802
6396,24,13,1.8461538461538465,-1.212646753927489,1.6950775574565673
6397,11,7,1.5714285714285714,-1.4249495632584068,0.07349238674449401
6398,34,19,1.7894736842105263,-0.8243812044730411,1.4151755943604638
6399,11,7,1.5714285714285714,-1.4249495632584068,0.07349238674449401
6400,32,20,1.6,-0.7013255497603987,0.32877487273900025
6401,44,30,1.4666666666666666,-0.11246753172478179,-0.3751747233515989
6402,35,22,1.5909090909090908,-0.5848250595094342,0.2903044177755455
6403,44,31,1.4193548387096775,-0.05185646799280559,-0.6435137824249225
6404,48,29,1.6551724137931034,-0.1982832468348365,0.7123970140703892
6405,110,72,1.5277777777777777,2.2133688606837953,0.26535419131487903
6406,98,64,1.53125,1.7702745354869134,0.23151346966370304
6407,56,37,1.5135135135135136,0.26792129914242596,-0.055831589842969494
6408,13,6,2.1666666666666665,-1.8306049052720739,3.475729276518514
6409,28,18,1.5555555555555556,-0.7988235788837679,0.058353087013295064
6410,37,26,1.4230769230769231,-0.32072984109931735,-0.6541329093319898
6411,63,43,1.4651162790697674,0.5955693887698498,-0.29850310023182125
6412,35,25,1.4,-0.36888358858555104,-0.7942218720759706
6413,68,44,1.5454545454545454,0.6586914707996818,0.17843896377316415
6414,8,6,1.3333333333333333,-1.3416340260630504,-1.297127266437309
6415,19,10,1.9,-1.4245435513800067,1.9806004138782725
6416,27,19,1.4210526315789471,-0.6957700922053393,-0.7109630373243907
6417,12,9,1.3333333333333333,-1.1855219582350232,-1.2786794021192096
6418,12,8,1.5,-1.3292591887291394,-0.3291414877103294
6419,22,14,1.5714285714285714,-1.030216565207856,0.12211687310546747
6420,114,74,1.5405405405405406,2.332931992347183,0.35495779212256384
6421,31,21,1.4761904761904765,-0.6057196150635497,-0.3795103622588584
6422,170,104,1.6346153846153846,4.121059533517015,1.1299166298838272
6423,22,14,1.5714285714285714,-1.030216565207856,0.12211687310546747
6424,16,13,1.2307692307692308,-0.9303176905716876,-1.8439142111254052
6425,54,28,1.9285714285714288,-0.30665812978060497,2.2911790067254088
6426,55,33,1.6666666666666667,0.032332367545418766,0.8081752655491203
6427,83,57,1.456140350877193,1.3547209743226059,-0.2591781808688587
6428,94,60,1.5666666666666669,1.5618359374386777,0.4135149136337981
6429,53,33,1.606060606060606,0.037976406971559275,0.4555804013448404
6430,49,30,1.6333333333333333,-0.13713009208221447,0.5927873123245463
6431,9,6,1.5,-1.4394282019048552,-0.34255595784614395
6432,18,13,1.3846153846153846,-1.0008999564106378,-0.9591662689799129
6433,43,21,2.047619047619047,-0.7843033276260822,2.9219999680929445
6434,8,5,1.6,-1.5550175043849055,0.22314482406352346
6435,19,12,1.5833333333333333,-1.1486767983630641,0.17664694774250414
6436,36,21,1.7142857142857142,-0.6801294952979382,0.9961189420543926
6437,77,52,1.4807692307692308,1.0895697064631515,-0.14712739881902934
6438,19,12,1.5833333333333333,-1.1486767983630641,0.17664694774250414
6439,43,30,1.4333333333333331,-0.10753501965329516,-0.5687671304868285
6440,28,17,1.6470588235294117,-0.8902123224485379,0.5789077971700537
6441,33,24,1.375,-0.41569798515202067,-0.9452864920524879
6442,37,26,1.4230769230769231,-0.32072984109931735,-0.6541329093319898
6443,24,14,1.7142857142857142,-1.0931453972195821,0.9441467739221739
6444,49,33,1.4848484848484849,0.04926448582384004,-0.24960932706371725
6445,66,38,1.736842105263158,0.3228705041544183,1.2539435383806121
6446,31,22,1.4090909090909092,-0.5313271334888271,-0.7607848112948007
6447,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
6448,63,40,1.525,0.47088217173865377,0.03821662379942606
6449,101,69,1.4492753623188406,2.0205162603215956,-0.21787219594129126
6450,26,18,1.4444444444444444,-0.7580046668173551,-0.5824913610758083
6451,28,18,1.5,-0.7601312189794684,-0.25872145526001156
6452,52,36,1.4166666666666667,0.23457972784514108,-0.6236460827613751
6453,7,4,1.75,-1.7054299307788248,1.0742126940191656
6454,11,7,1.5714285714285714,-1.4249495632584068,0.07349238674449401
6455,44,28,1.5714285714285714,-0.24075056910675405,0.21936584582741445
6456,22,15,1.4666666666666666,-0.9295936786071018,-0.47410940848458555
6457,97,62,1.564516129032258,1.6735027193848826,0.4146555305203219
6458,113,77,1.4675324675324677,2.448476924281203,-0.060014776378797555
6459,95,72,1.3194444444444444,2.0842216522585213,-0.9738905687786961
6460,338,223,1.5112107623318385,10.570092015892097,1.1886145901173377
6461,143,107,1.3364485981308412,3.9180635603961873,-0.6571533929290788
6462,13,7,1.8571428571428572,-1.5873730350240454,1.7108568248354183
6463,46,28,1.6428571428571428,-0.25393208124152417,0.6337284780070127
6464,36,22,1.6363636363636365,-0.598199541014586,0.5530767250431333
6465,15,9,1.6666666666666667,-1.36282740604754,0.6338108968343653
6466,86,57,1.5087719298245614,1.3729137660265487,0.05125127291432448
6467,107,71,1.4788732394366195,2.1649201742613915,-0.025489480382877495
6468,21,16,1.3125,-0.8128451329625463,-1.3556532326532158
6469,30,18,1.6666666666666667,-0.8396424909501803,0.6991975351023983
6470,140,91,1.5164835164835164,3.2952648708710446,0.3333529711185107
6471,62,40,1.525,0.45259926786756083,0.03486894202818098
6472,23,14,1.6428571428571428,-1.0616809812137191,0.5331318235138208
6473,9,7,1.1428571428571428,-1.163031451738856,-2.3792065886206464
6474,8,5,1.6,-1.5550175043849055,0.22314482406352346
6475,41,28,1.4642857142857142,-0.2209783009045988,-0.4021781024419837
6476,44,28,1.5714285714285714,-0.24075056910675405,0.21936584582741445
6477,53,30,1.7333333333333334,-0.13364472442558115,1.176912215501479
6478,72,47,1.5319148936170213,0.8242333981014835,0.11961140773065115
6479,45,32,1.40625,0.003213615104673105,-0.7132741814804948
6480,28,16,1.75,-0.9895671401112516,1.1647425601477883
6481,19,10,1.9,-1.4245435513800067,1.9806004138782725
6482,26,18,1.3333333333333333,-0.6806199470087569,-1.2166404456224216
6483,26,18,1.3888888888888888,-0.719312306913056,-0.8995659033491151
6484,19,16,1.1875,-0.762353130920059,-2.075766316310646
6485,23,13,1.7692307692307692,-1.1773556210080136,1.2527035863838187
6486,41,28,1.4642857142857142,-0.2209783009045988,-0.4021781024419837
6487,61,36,1.6944444444444444,0.20566406316348204,0.9918557645463625
6488,108,76,1.4078947368421053,2.3709376958599697,-0.4188118085416393
6489,93,57,1.631578947368421,1.415363613335749,0.7755866650750857
6490,100,68,1.4411764705882353,1.9802137798752815,-0.2691287331148254
6491,14,10,1.4,-1.1677268315967781,-0.8898088754377121
6492,33,20,1.65,-0.717865769803175,0.6174896425562203
6493,12,7,1.7142857142857142,-1.506161299141226,0.8921746057899556
6494,51,33,1.5454545454545454,0.043620446397699665,0.10298553714056152
6495,30,20,1.5,-0.6682451096748462,-0.2486546668954421
6496,33,21,1.5714285714285714,-0.6354835671573048,0.170741359466441
6497,38,22,1.7272727272727273,-0.6249485040248898,1.0786213395783066
6498,20,12,1.6666666666666667,-1.1884324343484198,0.6556064429237098
6499,30,19,1.5263157894736843,-0.7142332204107326,-0.10014717507175716
6500,34,26,1.3076923076923077,-0.2952174975267441,-1.3227153885979772
6501,60,35,1.7142857142857142,0.14590230854534963,1.1000632783188296
6502,18,10,1.8,-1.3731802074233606,1.4065185560150757
6503,93,63,1.4603174603174602,1.7006017177280408,-0.191746897541802
6504,63,41,1.5365853658536586,0.4904735499056829,0.10602397856258276
6505,17,14,1.2142857142857142,-0.8728944851785401,-1.9329578789362998
6506,33,17,1.9411764705882353,-1.0036397084687747,2.2742761357084906
6507,22,18,1.2222222222222223,-0.6763668426845306,-1.864180257254014
6508,24,19,1.263157894736842,-0.64065104409061,-1.6221653080464702
6509,10,6,1.5,-1.4211452980337624,-0.33920827607489895
6510,19,10,1.9,-1.4245435513800067,1.9806004138782725
6511,38,27,1.4074074074074074,-0.26387355673040896,-0.7385307963037144
6512,10,4,2.5,-2.172928077873585,5.364762060022538
6513,62,40,1.55,0.4351877059106261,0.17755248605116966
6514,36,27,1.3333333333333333,-0.24884955126686253,-1.167992216210614
6515,16,12,1.3333333333333333,-1.0294098904069966,-1.2602315378011104
6516,62,44,1.4090909090909092,0.6439662037018581,-0.6199210033433307
6517,10,5,2.0,-1.7970366879536737,2.51277689197382
6518,43,28,1.5357142857142858,-0.23415981303936909,0.012184529737615909
6519,32,24,1.3333333333333333,-0.4049616190948892,-1.1864400805287132
6520,19,18,1.0555555555555556,-0.6151384745849118,-2.8254469293876685
6521,13,11,1.181818181818182,-1.0063941348806777,-2.136709047180356
6522,24,18,1.3333333333333333,-0.7171857547509429,-1.2233358091649118
6523,37,23,1.608695652173913,-0.5329867735245605,0.40019947761894875
6524,6,4,1.5,-1.5495972150805706,-0.35597042798195855
6525,112,75,1.4933333333333334,2.3569043839103005,0.0805204758810391
6526,169,112,1.5089285714285714,4.411593985294543,0.4227170497029107
6527,108,73,1.4794520547945205,2.238120256516292,-0.015466876725543442
6528,7,6,1.1666666666666667,-1.2438398502212462,-2.251698575028472
6529,55,32,1.71875,-0.03160187064608,1.1037469365193053
6530,44,27,1.6296296296296295,-0.30894557312104765,0.5498534634169812
6531,25,13,1.9230769230769231,-1.2479378868469642,2.1374515285293127
6532,186,114,1.631578947368421,4.6923022678768405,1.1830066772301386
6533,10,6,1.6666666666666667,-1.5372223777466596,0.612015350745021
6534,14,9,1.5555555555555556,-1.3037255901100344,-0.003685869483492958
6535,43,30,1.4333333333333331,-0.10753501965329516,-0.5687671304868285
6536,61,37,1.648648648648649,0.26521926737932516,0.7321692191375161
6537,109,72,1.5138888888888888,2.204759046788776,0.18273787397530755
6538,127,86,1.4767441860465116,2.9469633192019855,0.05459860588302863
6539,24,15,1.6,-0.9858895346352341,0.29356485651384134
6540,20,13,1.5384615384615383,-1.071482222249588,-0.0744183268344206
6541,95,61,1.5573770491803278,1.6142488621077733,0.3655292859933318
6542,38,24,1.5833333333333333,-0.46937981543767787,0.26048145032863657
6543,58,42,1.3333333333333333,0.5682765956154576,-1.0690575310776274
6544,10,6,1.5,-1.4211452980337624,-0.33920827607489895
6545,17,15,1.1333333333333333,-0.7888540385367716,-2.3932950709806495
6546,52,36,1.4444444444444444,0.21523354789299154,-0.4651088116247225
6547,39,27,1.4074074074074074,-0.24559065285931583,-0.7351831145324693
